"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Allegati","Decreto del tribunale per autorizzazione omesse pubblicazioni","NO","","",""
"Allegati","Rigetto del Tribunale all'opposizione","NO","","",""
"Allegati","Ordinanza che dichiara estinto il giudizio di opposizione","NO","","",""
"Allegati","Decreto del tribunale per autorizzazione nonostante impedimento di età","NO","","",""
"Allegati","Decreto del tribunale per autorizzazione nonostante impedimento di affinità o affiliazione","NO","","",""
"Allegati","Decreto del tribunale per autorizzazione nonostante impedimento di divieto temporaneo di nuove nozze","NO","","",""
"Allegati","Copia integrale dell'atto di nascita del figlio che viene riconosciuto","NO","","",""
"Allegati","Copia integrale atto di nascita degli sposi","NO","","",""
"Allegati","Autocertificazione cumulativa stato libero, residenza, cittadinanza","NO","","",""
"Allegati","Certificato di eseguita pubblicazione","NO","","",""
"Allegati","Atto di pubblicazione","NO","","",""
"Allegati","Richiesta rilascio atto di delega","NO","","",""
"Allegati","Atto di delegazione","NO","","",""
"Allegati","Copia atto di matrimonio trascritto","NO","","",""
"Formula","54","NO","","",""
"Formula","55","NO","","",""
"Formula","56","NO","","",""
"Formula","57","NO","","",""
"Formula","58","NO","","",""
"Formula","59","NO","","",""
"Formula","62","NO","","",""
"Formula","62-bis","NO","","",""
"Formula","184","NO","","",""
"Formula","63","NO","","",""
"Formula","64","NO","","",""
"Formula","65","NO","","",""
"Formula","66","NO","","",""
"Formula","67","NO","","",""
"Formula","68","NO","","",""
"Formula","69","NO","","",""
"Formula","70","NO","","",""
"Formula","71","NO","","",""
"Formula","72","NO","","",""
"Formula","60","NO","","",""
"Formula","61","NO","","",""
"Formula","197","SI","","",""
"Sezione","Campo","Obbligatorio","Binding Object","Binding Field","Note obbligatorieta' formule"
"Formazione atto","Numero comunale","SI","evento","numeroatto",""
"Formazione atto","Data formazione","SI","evento","dataformazione",""
"Formazione atto","Ora formazione","SI","evento","ora",""
"Formazione atto","Minuti formazione","SI","evento","minuto",""
"Dati generali","Presentazione documenti","SI","evento","datiProdotti",""
"Dati generali","Data Evento","SI","evento.datiEventoMatrimonio","dataEvento",""
"Dati generali","Ora Evento","SI","evento.datiEventoMatrimonio","oraEvento",""
"Dati generali","Minuti Evento","SI","evento.datiEventoMatrimonio","minutoEvento",""
"Officiante","Ufficiale di stato civile delegato a celebrare il matrimonio","SI","evento.datiEventoMatrimonio","officiante",""
"Officiante","Cognome","NO","evento.datiEventoMatrimonio","cognomeOfficiante",""
"Officiante","Nome","SI","evento.datiEventoMatrimonio","nomeOfficiante",""
"Generalità Sposo","Cognome","NO","evento.intestatari[0]","cognome","66,67,68,71,61,63,64,65"
"Generalità Sposo","Nome","SI","evento.intestatari[0]","nome",""
"Generalità Sposo","Sesso","SI","evento.intestatari[0]","sesso",""
"Generalità Sposo","Data nascita","SI","evento.intestatari[0]","dataNascita",""
"Generalità Sposo","Stato di nascita","SI","evento.intestatari[0]","idStatoNascita",""
"Generalità Sposo","Stato di nascita - Descrizione","SI","evento.intestatari[0]","nomeStatoNascita",""
"Generalità Sposo","Provincia di nascita","NO","evento.intestatari[0]","idProvinciaNascita",""
"Generalità Sposo","Provincia di nascita - Descrizione","NO","evento.intestatari[0]","siglaProvinciaNascita",""
"Generalità Sposo","Comune di nascita","NO","evento.intestatari[0]","idComuneNascita",""
"Generalità Sposo","Comune di nascita - Descrizione","NO","evento.intestatari[0]","nomeComuneNascita",""
"Generalità Sposo","Nazionalita","SI","evento.intestatari[0]","idNazionalita",""
"Generalità Sposo","Nazionalita - Descrizione","SI","evento.intestatari[0]","nazionalita",""
"Generalità Sposo","Stato di residenza","SI","evento.intestatari[0]","idStatoResidenza",""
"Generalità Sposo","Stato di residenza - Descrizione","SI","evento.intestatari[0]","nomeStatoResidenza",""
